,BEGIN_POST,END_POST,crash_num,crash,month,day,hour,min,zone_id
125,5.0,11.0,1,yes,2,4,7,25,6861.0
125,5.0,11.0,1,yes,2,4,7,25,7081.0
125,5.0,11.0,1,yes,2,4,7,25,8614.0
125,5.0,11.0,1,yes,2,4,7,25,9703.0
125,5.0,11.0,1,yes,2,4,7,25,9715.0
125,5.0,11.0,1,yes,2,4,7,25,9723.0
125,5.0,11.0,1,yes,2,4,7,25,14722.0
125,5.0,11.0,1,yes,2,4,7,25,14723.0
125,5.0,11.0,1,yes,2,4,7,25,16921.0
126,5.0,11.0,1,yes,3,12,21,45,6103.0
126,5.0,11.0,1,yes,3,12,21,45,6124.0
126,5.0,11.0,1,yes,3,12,21,45,6334.0
126,5.0,11.0,1,yes,3,12,21,45,6336.0
126,5.0,11.0,1,yes,3,12,21,45,6338.0
126,5.0,11.0,1,yes,3,12,21,45,6347.0
126,5.0,11.0,1,yes,3,12,21,45,6351.0
126,5.0,11.0,1,yes,3,12,21,45,6462.0
126,5.0,11.0,1,yes,3,12,21,45,6570.0
126,5.0,11.0,1,yes,3,12,21,45,6576.0
126,5.0,11.0,1,yes,3,12,21,45,6578.0
126,5.0,11.0,1,yes,3,12,21,45,6860.0
126,5.0,11.0,1,yes,3,12,21,45,7037.0
126,5.0,11.0,1,yes,3,12,21,45,7073.0
126,5.0,11.0,1,yes,3,12,21,45,8612.0
126,5.0,11.0,1,yes,3,12,21,45,8613.0
126,5.0,11.0,1,yes,3,12,21,45,9702.0
126,5.0,11.0,1,yes,3,12,21,45,9714.0
126,5.0,11.0,1,yes,3,12,21,45,9722.0
126,5.0,11.0,1,yes,3,12,21,45,9733.0
126,5.0,11.0,1,yes,3,12,21,45,9774.0
126,5.0,11.0,1,yes,3,12,21,45,14083.0
126,5.0,11.0,1,yes,3,12,21,45,14529.0
126,5.0,11.0,1,yes,3,12,21,45,14718.0
126,5.0,11.0,1,yes,3,12,21,45,14719.0
126,5.0,11.0,1,yes,3,12,21,45,14720.0
126,5.0,11.0,1,yes,3,12,21,45,14721.0
126,5.0,11.0,1,yes,3,12,21,45,14728.0
126,5.0,11.0,1,yes,3,12,21,45,16922.0
126,5.0,11.0,1,yes,3,12,21,45,6121.0
126,5.0,11.0,1,yes,3,12,21,45,6125.0
126,5.0,11.0,1,yes,3,12,21,45,6335.0
126,5.0,11.0,1,yes,3,12,21,45,6337.0
126,5.0,11.0,1,yes,3,12,21,45,6339.0
126,5.0,11.0,1,yes,3,12,21,45,6348.0
126,5.0,11.0,1,yes,3,12,21,45,6352.0
126,5.0,11.0,1,yes,3,12,21,45,6463.0
126,5.0,11.0,1,yes,3,12,21,45,6508.0
126,5.0,11.0,1,yes,3,12,21,45,6559.0
126,5.0,11.0,1,yes,3,12,21,45,6571.0
126,5.0,11.0,1,yes,3,12,21,45,6577.0
126,5.0,11.0,1,yes,3,12,21,45,6861.0
126,5.0,11.0,1,yes,3,12,21,45,7081.0
126,5.0,11.0,1,yes,3,12,21,45,8614.0
126,5.0,11.0,1,yes,3,12,21,45,9703.0
126,5.0,11.0,1,yes,3,12,21,45,9715.0
126,5.0,11.0,1,yes,3,12,21,45,9723.0
126,5.0,11.0,1,yes,3,12,21,45,14722.0
126,5.0,11.0,1,yes,3,12,21,45,14723.0
126,5.0,11.0,1,yes,3,12,21,45,16921.0
127,5.0,11.0,1,yes,2,15,11,0,6103.0
127,5.0,11.0,1,yes,2,15,11,0,6124.0
127,5.0,11.0,1,yes,2,15,11,0,6334.0
127,5.0,11.0,1,yes,2,15,11,0,6336.0
127,5.0,11.0,1,yes,2,15,11,0,6338.0
127,5.0,11.0,1,yes,2,15,11,0,6347.0
127,5.0,11.0,1,yes,2,15,11,0,6351.0
127,5.0,11.0,1,yes,2,15,11,0,6462.0
127,5.0,11.0,1,yes,2,15,11,0,6570.0
127,5.0,11.0,1,yes,2,15,11,0,6576.0
127,5.0,11.0,1,yes,2,15,11,0,6578.0
127,5.0,11.0,1,yes,2,15,11,0,6860.0
127,5.0,11.0,1,yes,2,15,11,0,7037.0
127,5.0,11.0,1,yes,2,15,11,0,7073.0
127,5.0,11.0,1,yes,2,15,11,0,8612.0
127,5.0,11.0,1,yes,2,15,11,0,8613.0
127,5.0,11.0,1,yes,2,15,11,0,9702.0
127,5.0,11.0,1,yes,2,15,11,0,9714.0
127,5.0,11.0,1,yes,2,15,11,0,9722.0
127,5.0,11.0,1,yes,2,15,11,0,9733.0
127,5.0,11.0,1,yes,2,15,11,0,9774.0
127,5.0,11.0,1,yes,2,15,11,0,14083.0
127,5.0,11.0,1,yes,2,15,11,0,14529.0
127,5.0,11.0,1,yes,2,15,11,0,14718.0
127,5.0,11.0,1,yes,2,15,11,0,14719.0
127,5.0,11.0,1,yes,2,15,11,0,14720.0
127,5.0,11.0,1,yes,2,15,11,0,14721.0
127,5.0,11.0,1,yes,2,15,11,0,14728.0
127,5.0,11.0,1,yes,2,15,11,0,16922.0
127,5.0,11.0,1,yes,2,15,11,0,6121.0
127,5.0,11.0,1,yes,2,15,11,0,6125.0
127,5.0,11.0,1,yes,2,15,11,0,6335.0
127,5.0,11.0,1,yes,2,15,11,0,6337.0
127,5.0,11.0,1,yes,2,15,11,0,6339.0
127,5.0,11.0,1,yes,2,15,11,0,6348.0
127,5.0,11.0,1,yes,2,15,11,0,6352.0
127,5.0,11.0,1,yes,2,15,11,0,6463.0
127,5.0,11.0,1,yes,2,15,11,0,6508.0
127,5.0,11.0,1,yes,2,15,11,0,6559.0
127,5.0,11.0,1,yes,2,15,11,0,6571.0
127,5.0,11.0,1,yes,2,15,11,0,6577.0
127,5.0,11.0,1,yes,2,15,11,0,6861.0
127,5.0,11.0,1,yes,2,15,11,0,7081.0
127,5.0,11.0,1,yes,2,15,11,0,8614.0
127,5.0,11.0,1,yes,2,15,11,0,9703.0
127,5.0,11.0,1,yes,2,15,11,0,9715.0
127,5.0,11.0,1,yes,2,15,11,0,9723.0
127,5.0,11.0,1,yes,2,15,11,0,14722.0
127,5.0,11.0,1,yes,2,15,11,0,14723.0
127,5.0,11.0,1,yes,2,15,11,0,16921.0
128,5.0,11.0,1,yes,2,19,21,33,6103.0
128,5.0,11.0,1,yes,2,19,21,33,6124.0
128,5.0,11.0,1,yes,2,19,21,33,6334.0
128,5.0,11.0,1,yes,2,19,21,33,6336.0
128,5.0,11.0,1,yes,2,19,21,33,6338.0
128,5.0,11.0,1,yes,2,19,21,33,6347.0
128,5.0,11.0,1,yes,2,19,21,33,6351.0
128,5.0,11.0,1,yes,2,19,21,33,6462.0
128,5.0,11.0,1,yes,2,19,21,33,6570.0
128,5.0,11.0,1,yes,2,19,21,33,6576.0
128,5.0,11.0,1,yes,2,19,21,33,6578.0
128,5.0,11.0,1,yes,2,19,21,33,6860.0
128,5.0,11.0,1,yes,2,19,21,33,7037.0
128,5.0,11.0,1,yes,2,19,21,33,7073.0
128,5.0,11.0,1,yes,2,19,21,33,8612.0
128,5.0,11.0,1,yes,2,19,21,33,8613.0
128,5.0,11.0,1,yes,2,19,21,33,9702.0
128,5.0,11.0,1,yes,2,19,21,33,9714.0
128,5.0,11.0,1,yes,2,19,21,33,9722.0
128,5.0,11.0,1,yes,2,19,21,33,9733.0
128,5.0,11.0,1,yes,2,19,21,33,9774.0
128,5.0,11.0,1,yes,2,19,21,33,14083.0
128,5.0,11.0,1,yes,2,19,21,33,14529.0
128,5.0,11.0,1,yes,2,19,21,33,14718.0
128,5.0,11.0,1,yes,2,19,21,33,14719.0
128,5.0,11.0,1,yes,2,19,21,33,14720.0
128,5.0,11.0,1,yes,2,19,21,33,14721.0
128,5.0,11.0,1,yes,2,19,21,33,14728.0
128,5.0,11.0,1,yes,2,19,21,33,16922.0
128,5.0,11.0,1,yes,2,19,21,33,6121.0
128,5.0,11.0,1,yes,2,19,21,33,6125.0
128,5.0,11.0,1,yes,2,19,21,33,6335.0
128,5.0,11.0,1,yes,2,19,21,33,6337.0
128,5.0,11.0,1,yes,2,19,21,33,6339.0
128,5.0,11.0,1,yes,2,19,21,33,6348.0
128,5.0,11.0,1,yes,2,19,21,33,6352.0
128,5.0,11.0,1,yes,2,19,21,33,6463.0
128,5.0,11.0,1,yes,2,19,21,33,6508.0
128,5.0,11.0,1,yes,2,19,21,33,6559.0
128,5.0,11.0,1,yes,2,19,21,33,6571.0
128,5.0,11.0,1,yes,2,19,21,33,6577.0
128,5.0,11.0,1,yes,2,19,21,33,6861.0
128,5.0,11.0,1,yes,2,19,21,33,7081.0
128,5.0,11.0,1,yes,2,19,21,33,8614.0
128,5.0,11.0,1,yes,2,19,21,33,9703.0
128,5.0,11.0,1,yes,2,19,21,33,9715.0
128,5.0,11.0,1,yes,2,19,21,33,9723.0
128,5.0,11.0,1,yes,2,19,21,33,14722.0
128,5.0,11.0,1,yes,2,19,21,33,14723.0
128,5.0,11.0,1,yes,2,19,21,33,16921.0
129,5.0,11.0,1,yes,2,20,18,2,6103.0
129,5.0,11.0,1,yes,2,20,18,2,6124.0
129,5.0,11.0,1,yes,2,20,18,2,6334.0
129,5.0,11.0,1,yes,2,20,18,2,6336.0
129,5.0,11.0,1,yes,2,20,18,2,6338.0
129,5.0,11.0,1,yes,2,20,18,2,6347.0
129,5.0,11.0,1,yes,2,20,18,2,6351.0
129,5.0,11.0,1,yes,2,20,18,2,6462.0
129,5.0,11.0,1,yes,2,20,18,2,6570.0
129,5.0,11.0,1,yes,2,20,18,2,6576.0
129,5.0,11.0,1,yes,2,20,18,2,6578.0
129,5.0,11.0,1,yes,2,20,18,2,6860.0
129,5.0,11.0,1,yes,2,20,18,2,7037.0
129,5.0,11.0,1,yes,2,20,18,2,7073.0
129,5.0,11.0,1,yes,2,20,18,2,8612.0
129,5.0,11.0,1,yes,2,20,18,2,8613.0
129,5.0,11.0,1,yes,2,20,18,2,9702.0
129,5.0,11.0,1,yes,2,20,18,2,9714.0
129,5.0,11.0,1,yes,2,20,18,2,9722.0
129,5.0,11.0,1,yes,2,20,18,2,9733.0
129,5.0,11.0,1,yes,2,20,18,2,9774.0
129,5.0,11.0,1,yes,2,20,18,2,14083.0
129,5.0,11.0,1,yes,2,20,18,2,14529.0
129,5.0,11.0,1,yes,2,20,18,2,14718.0
129,5.0,11.0,1,yes,2,20,18,2,14719.0
129,5.0,11.0,1,yes,2,20,18,2,14720.0
129,5.0,11.0,1,yes,2,20,18,2,14721.0
129,5.0,11.0,1,yes,2,20,18,2,14728.0
129,5.0,11.0,1,yes,2,20,18,2,16922.0
129,5.0,11.0,1,yes,2,20,18,2,6121.0
129,5.0,11.0,1,yes,2,20,18,2,6125.0
129,5.0,11.0,1,yes,2,20,18,2,6335.0
129,5.0,11.0,1,yes,2,20,18,2,6337.0
129,5.0,11.0,1,yes,2,20,18,2,6339.0
129,5.0,11.0,1,yes,2,20,18,2,6348.0
129,5.0,11.0,1,yes,2,20,18,2,6352.0
129,5.0,11.0,1,yes,2,20,18,2,6463.0
129,5.0,11.0,1,yes,2,20,18,2,6508.0
129,5.0,11.0,1,yes,2,20,18,2,6559.0
129,5.0,11.0,1,yes,2,20,18,2,6571.0
129,5.0,11.0,1,yes,2,20,18,2,6577.0
129,5.0,11.0,1,yes,2,20,18,2,6861.0
129,5.0,11.0,1,yes,2,20,18,2,7081.0
129,5.0,11.0,1,yes,2,20,18,2,8614.0
129,5.0,11.0,1,yes,2,20,18,2,9703.0
129,5.0,11.0,1,yes,2,20,18,2,9715.0
129,5.0,11.0,1,yes,2,20,18,2,9723.0
129,5.0,11.0,1,yes,2,20,18,2,14722.0
129,5.0,11.0,1,yes,2,20,18,2,14723.0
129,5.0,11.0,1,yes,2,20,18,2,16921.0
130,5.0,11.0,1,yes,2,6,12,21,6103.0
130,5.0,11.0,1,yes,2,6,12,21,6124.0
130,5.0,11.0,1,yes,2,6,12,21,6334.0
130,5.0,11.0,1,yes,2,6,12,21,6336.0
130,5.0,11.0,1,yes,2,6,12,21,6338.0
130,5.0,11.0,1,yes,2,6,12,21,6347.0
130,5.0,11.0,1,yes,2,6,12,21,6351.0
130,5.0,11.0,1,yes,2,6,12,21,6462.0
130,5.0,11.0,1,yes,2,6,12,21,6570.0
130,5.0,11.0,1,yes,2,6,12,21,6576.0
130,5.0,11.0,1,yes,2,6,12,21,6578.0
130,5.0,11.0,1,yes,2,6,12,21,6860.0
130,5.0,11.0,1,yes,2,6,12,21,7037.0
130,5.0,11.0,1,yes,2,6,12,21,7073.0
130,5.0,11.0,1,yes,2,6,12,21,8612.0
130,5.0,11.0,1,yes,2,6,12,21,8613.0
130,5.0,11.0,1,yes,2,6,12,21,9702.0
130,5.0,11.0,1,yes,2,6,12,21,9714.0
130,5.0,11.0,1,yes,2,6,12,21,9722.0
130,5.0,11.0,1,yes,2,6,12,21,9733.0
130,5.0,11.0,1,yes,2,6,12,21,9774.0
130,5.0,11.0,1,yes,2,6,12,21,14083.0
130,5.0,11.0,1,yes,2,6,12,21,14529.0
130,5.0,11.0,1,yes,2,6,12,21,14718.0
130,5.0,11.0,1,yes,2,6,12,21,14719.0
130,5.0,11.0,1,yes,2,6,12,21,14720.0
130,5.0,11.0,1,yes,2,6,12,21,14721.0
130,5.0,11.0,1,yes,2,6,12,21,14728.0
130,5.0,11.0,1,yes,2,6,12,21,16922.0
130,5.0,11.0,1,yes,2,6,12,21,6121.0
130,5.0,11.0,1,yes,2,6,12,21,6125.0
130,5.0,11.0,1,yes,2,6,12,21,6335.0
130,5.0,11.0,1,yes,2,6,12,21,6337.0
130,5.0,11.0,1,yes,2,6,12,21,6339.0
130,5.0,11.0,1,yes,2,6,12,21,6348.0
130,5.0,11.0,1,yes,2,6,12,21,6352.0
130,5.0,11.0,1,yes,2,6,12,21,6463.0
130,5.0,11.0,1,yes,2,6,12,21,6508.0
130,5.0,11.0,1,yes,2,6,12,21,6559.0
130,5.0,11.0,1,yes,2,6,12,21,6571.0
130,5.0,11.0,1,yes,2,6,12,21,6577.0
130,5.0,11.0,1,yes,2,6,12,21,6861.0
130,5.0,11.0,1,yes,2,6,12,21,7081.0
130,5.0,11.0,1,yes,2,6,12,21,8614.0
130,5.0,11.0,1,yes,2,6,12,21,9703.0
130,5.0,11.0,1,yes,2,6,12,21,9715.0
130,5.0,11.0,1,yes,2,6,12,21,9723.0
130,5.0,11.0,1,yes,2,6,12,21,14722.0
130,5.0,11.0,1,yes,2,6,12,21,14723.0
130,5.0,11.0,1,yes,2,6,12,21,16921.0
131,5.0,11.0,1,yes,2,3,18,52,6103.0
131,5.0,11.0,1,yes,2,3,18,52,6124.0
131,5.0,11.0,1,yes,2,3,18,52,6334.0
131,5.0,11.0,1,yes,2,3,18,52,6336.0
131,5.0,11.0,1,yes,2,3,18,52,6338.0
131,5.0,11.0,1,yes,2,3,18,52,6347.0
131,5.0,11.0,1,yes,2,3,18,52,6351.0
131,5.0,11.0,1,yes,2,3,18,52,6462.0
131,5.0,11.0,1,yes,2,3,18,52,6570.0
131,5.0,11.0,1,yes,2,3,18,52,6576.0
131,5.0,11.0,1,yes,2,3,18,52,6578.0
131,5.0,11.0,1,yes,2,3,18,52,6860.0
131,5.0,11.0,1,yes,2,3,18,52,7037.0
131,5.0,11.0,1,yes,2,3,18,52,7073.0
131,5.0,11.0,1,yes,2,3,18,52,8612.0
131,5.0,11.0,1,yes,2,3,18,52,8613.0
131,5.0,11.0,1,yes,2,3,18,52,9702.0
131,5.0,11.0,1,yes,2,3,18,52,9714.0
131,5.0,11.0,1,yes,2,3,18,52,9722.0
131,5.0,11.0,1,yes,2,3,18,52,9733.0
131,5.0,11.0,1,yes,2,3,18,52,9774.0
131,5.0,11.0,1,yes,2,3,18,52,14083.0
131,5.0,11.0,1,yes,2,3,18,52,14529.0
131,5.0,11.0,1,yes,2,3,18,52,14718.0
131,5.0,11.0,1,yes,2,3,18,52,14719.0
131,5.0,11.0,1,yes,2,3,18,52,14720.0
131,5.0,11.0,1,yes,2,3,18,52,14721.0
131,5.0,11.0,1,yes,2,3,18,52,14728.0
131,5.0,11.0,1,yes,2,3,18,52,16922.0
131,5.0,11.0,1,yes,2,3,18,52,6121.0
131,5.0,11.0,1,yes,2,3,18,52,6125.0
131,5.0,11.0,1,yes,2,3,18,52,6335.0
131,5.0,11.0,1,yes,2,3,18,52,6337.0
131,5.0,11.0,1,yes,2,3,18,52,6339.0
131,5.0,11.0,1,yes,2,3,18,52,6348.0
131,5.0,11.0,1,yes,2,3,18,52,6352.0
131,5.0,11.0,1,yes,2,3,18,52,6463.0
131,5.0,11.0,1,yes,2,3,18,52,6508.0
131,5.0,11.0,1,yes,2,3,18,52,6559.0
131,5.0,11.0,1,yes,2,3,18,52,6571.0
131,5.0,11.0,1,yes,2,3,18,52,6577.0
131,5.0,11.0,1,yes,2,3,18,52,6861.0
131,5.0,11.0,1,yes,2,3,18,52,7081.0
131,5.0,11.0,1,yes,2,3,18,52,8614.0
131,5.0,11.0,1,yes,2,3,18,52,9703.0
131,5.0,11.0,1,yes,2,3,18,52,9715.0
131,5.0,11.0,1,yes,2,3,18,52,9723.0
131,5.0,11.0,1,yes,2,3,18,52,14722.0
131,5.0,11.0,1,yes,2,3,18,52,14723.0
131,5.0,11.0,1,yes,2,3,18,52,16921.0
132,5.0,11.0,1,yes,3,14,16,51,6103.0
132,5.0,11.0,1,yes,3,14,16,51,6124.0
132,5.0,11.0,1,yes,3,14,16,51,6334.0
132,5.0,11.0,1,yes,3,14,16,51,6336.0
132,5.0,11.0,1,yes,3,14,16,51,6338.0
132,5.0,11.0,1,yes,3,14,16,51,6347.0
132,5.0,11.0,1,yes,3,14,16,51,6351.0
132,5.0,11.0,1,yes,3,14,16,51,6462.0
132,5.0,11.0,1,yes,3,14,16,51,6570.0
132,5.0,11.0,1,yes,3,14,16,51,6576.0
132,5.0,11.0,1,yes,3,14,16,51,6578.0
132,5.0,11.0,1,yes,3,14,16,51,6860.0
132,5.0,11.0,1,yes,3,14,16,51,7037.0
132,5.0,11.0,1,yes,3,14,16,51,7073.0
132,5.0,11.0,1,yes,3,14,16,51,8612.0
132,5.0,11.0,1,yes,3,14,16,51,8613.0
132,5.0,11.0,1,yes,3,14,16,51,9702.0
132,5.0,11.0,1,yes,3,14,16,51,9714.0
132,5.0,11.0,1,yes,3,14,16,51,9722.0
132,5.0,11.0,1,yes,3,14,16,51,9733.0
132,5.0,11.0,1,yes,3,14,16,51,9774.0
132,5.0,11.0,1,yes,3,14,16,51,14083.0
132,5.0,11.0,1,yes,3,14,16,51,14529.0
132,5.0,11.0,1,yes,3,14,16,51,14718.0
132,5.0,11.0,1,yes,3,14,16,51,14719.0
132,5.0,11.0,1,yes,3,14,16,51,14720.0
132,5.0,11.0,1,yes,3,14,16,51,14721.0
132,5.0,11.0,1,yes,3,14,16,51,14728.0
132,5.0,11.0,1,yes,3,14,16,51,16922.0
132,5.0,11.0,1,yes,3,14,16,51,6121.0
132,5.0,11.0,1,yes,3,14,16,51,6125.0
132,5.0,11.0,1,yes,3,14,16,51,6335.0
132,5.0,11.0,1,yes,3,14,16,51,6337.0
132,5.0,11.0,1,yes,3,14,16,51,6339.0
132,5.0,11.0,1,yes,3,14,16,51,6348.0
132,5.0,11.0,1,yes,3,14,16,51,6352.0
132,5.0,11.0,1,yes,3,14,16,51,6463.0
132,5.0,11.0,1,yes,3,14,16,51,6508.0
132,5.0,11.0,1,yes,3,14,16,51,6559.0
132,5.0,11.0,1,yes,3,14,16,51,6571.0
132,5.0,11.0,1,yes,3,14,16,51,6577.0
132,5.0,11.0,1,yes,3,14,16,51,6861.0
132,5.0,11.0,1,yes,3,14,16,51,7081.0
132,5.0,11.0,1,yes,3,14,16,51,8614.0
132,5.0,11.0,1,yes,3,14,16,51,9703.0
132,5.0,11.0,1,yes,3,14,16,51,9715.0
132,5.0,11.0,1,yes,3,14,16,51,9723.0
132,5.0,11.0,1,yes,3,14,16,51,14722.0
132,5.0,11.0,1,yes,3,14,16,51,14723.0
132,5.0,11.0,1,yes,3,14,16,51,16921.0
133,5.0,11.0,1,yes,2,2,16,8,6103.0
133,5.0,11.0,1,yes,2,2,16,8,6124.0
133,5.0,11.0,1,yes,2,2,16,8,6334.0
133,5.0,11.0,1,yes,2,2,16,8,6336.0
133,5.0,11.0,1,yes,2,2,16,8,6338.0
133,5.0,11.0,1,yes,2,2,16,8,6347.0
133,5.0,11.0,1,yes,2,2,16,8,6351.0
133,5.0,11.0,1,yes,2,2,16,8,6462.0
133,5.0,11.0,1,yes,2,2,16,8,6570.0
133,5.0,11.0,1,yes,2,2,16,8,6576.0
133,5.0,11.0,1,yes,2,2,16,8,6578.0
133,5.0,11.0,1,yes,2,2,16,8,6860.0
133,5.0,11.0,1,yes,2,2,16,8,7037.0
133,5.0,11.0,1,yes,2,2,16,8,7073.0
133,5.0,11.0,1,yes,2,2,16,8,8612.0
133,5.0,11.0,1,yes,2,2,16,8,8613.0
133,5.0,11.0,1,yes,2,2,16,8,9702.0
133,5.0,11.0,1,yes,2,2,16,8,9714.0
133,5.0,11.0,1,yes,2,2,16,8,9722.0
133,5.0,11.0,1,yes,2,2,16,8,9733.0
133,5.0,11.0,1,yes,2,2,16,8,9774.0
133,5.0,11.0,1,yes,2,2,16,8,14083.0
133,5.0,11.0,1,yes,2,2,16,8,14529.0
133,5.0,11.0,1,yes,2,2,16,8,14718.0
133,5.0,11.0,1,yes,2,2,16,8,14719.0
133,5.0,11.0,1,yes,2,2,16,8,14720.0
133,5.0,11.0,1,yes,2,2,16,8,14721.0
133,5.0,11.0,1,yes,2,2,16,8,14728.0
133,5.0,11.0,1,yes,2,2,16,8,16922.0
133,5.0,11.0,1,yes,2,2,16,8,6121.0
133,5.0,11.0,1,yes,2,2,16,8,6125.0
133,5.0,11.0,1,yes,2,2,16,8,6335.0
133,5.0,11.0,1,yes,2,2,16,8,6337.0
133,5.0,11.0,1,yes,2,2,16,8,6339.0
133,5.0,11.0,1,yes,2,2,16,8,6348.0
133,5.0,11.0,1,yes,2,2,16,8,6352.0
133,5.0,11.0,1,yes,2,2,16,8,6463.0
133,5.0,11.0,1,yes,2,2,16,8,6508.0
133,5.0,11.0,1,yes,2,2,16,8,6559.0
133,5.0,11.0,1,yes,2,2,16,8,6571.0
133,5.0,11.0,1,yes,2,2,16,8,6577.0
133,5.0,11.0,1,yes,2,2,16,8,6861.0
133,5.0,11.0,1,yes,2,2,16,8,7081.0
133,5.0,11.0,1,yes,2,2,16,8,8614.0
133,5.0,11.0,1,yes,2,2,16,8,9703.0
133,5.0,11.0,1,yes,2,2,16,8,9715.0
133,5.0,11.0,1,yes,2,2,16,8,9723.0
133,5.0,11.0,1,yes,2,2,16,8,14722.0
133,5.0,11.0,1,yes,2,2,16,8,14723.0
133,5.0,11.0,1,yes,2,2,16,8,16921.0
134,5.0,11.0,1,yes,2,14,19,14,6103.0
134,5.0,11.0,1,yes,2,14,19,14,6124.0
134,5.0,11.0,1,yes,2,14,19,14,6334.0
134,5.0,11.0,1,yes,2,14,19,14,6336.0
134,5.0,11.0,1,yes,2,14,19,14,6338.0
134,5.0,11.0,1,yes,2,14,19,14,6347.0
134,5.0,11.0,1,yes,2,14,19,14,6351.0
134,5.0,11.0,1,yes,2,14,19,14,6462.0
134,5.0,11.0,1,yes,2,14,19,14,6570.0
134,5.0,11.0,1,yes,2,14,19,14,6576.0
134,5.0,11.0,1,yes,2,14,19,14,6578.0
134,5.0,11.0,1,yes,2,14,19,14,6860.0
134,5.0,11.0,1,yes,2,14,19,14,7037.0
134,5.0,11.0,1,yes,2,14,19,14,7073.0
134,5.0,11.0,1,yes,2,14,19,14,8612.0
134,5.0,11.0,1,yes,2,14,19,14,8613.0
134,5.0,11.0,1,yes,2,14,19,14,9702.0
134,5.0,11.0,1,yes,2,14,19,14,9714.0
134,5.0,11.0,1,yes,2,14,19,14,9722.0
134,5.0,11.0,1,yes,2,14,19,14,9733.0
134,5.0,11.0,1,yes,2,14,19,14,9774.0
134,5.0,11.0,1,yes,2,14,19,14,14083.0
134,5.0,11.0,1,yes,2,14,19,14,14529.0
134,5.0,11.0,1,yes,2,14,19,14,14718.0
134,5.0,11.0,1,yes,2,14,19,14,14719.0
134,5.0,11.0,1,yes,2,14,19,14,14720.0
134,5.0,11.0,1,yes,2,14,19,14,14721.0
134,5.0,11.0,1,yes,2,14,19,14,14728.0
134,5.0,11.0,1,yes,2,14,19,14,16922.0
134,5.0,11.0,1,yes,2,14,19,14,6121.0
134,5.0,11.0,1,yes,2,14,19,14,6125.0
134,5.0,11.0,1,yes,2,14,19,14,6335.0
134,5.0,11.0,1,yes,2,14,19,14,6337.0
134,5.0,11.0,1,yes,2,14,19,14,6339.0
134,5.0,11.0,1,yes,2,14,19,14,6348.0
134,5.0,11.0,1,yes,2,14,19,14,6352.0
134,5.0,11.0,1,yes,2,14,19,14,6463.0
134,5.0,11.0,1,yes,2,14,19,14,6508.0
134,5.0,11.0,1,yes,2,14,19,14,6559.0
134,5.0,11.0,1,yes,2,14,19,14,6571.0
134,5.0,11.0,1,yes,2,14,19,14,6577.0
134,5.0,11.0,1,yes,2,14,19,14,6861.0
134,5.0,11.0,1,yes,2,14,19,14,7081.0
134,5.0,11.0,1,yes,2,14,19,14,8614.0
134,5.0,11.0,1,yes,2,14,19,14,9703.0
134,5.0,11.0,1,yes,2,14,19,14,9715.0
134,5.0,11.0,1,yes,2,14,19,14,9723.0
134,5.0,11.0,1,yes,2,14,19,14,14722.0
134,5.0,11.0,1,yes,2,14,19,14,14723.0
134,5.0,11.0,1,yes,2,14,19,14,16921.0
135,5.0,11.0,1,yes,2,13,14,0,6103.0
135,5.0,11.0,1,yes,2,13,14,0,6124.0
135,5.0,11.0,1,yes,2,13,14,0,6334.0
135,5.0,11.0,1,yes,2,13,14,0,6336.0
135,5.0,11.0,1,yes,2,13,14,0,6338.0
135,5.0,11.0,1,yes,2,13,14,0,6347.0
135,5.0,11.0,1,yes,2,13,14,0,6351.0
135,5.0,11.0,1,yes,2,13,14,0,6462.0
135,5.0,11.0,1,yes,2,13,14,0,6570.0
135,5.0,11.0,1,yes,2,13,14,0,6576.0
135,5.0,11.0,1,yes,2,13,14,0,6578.0
135,5.0,11.0,1,yes,2,13,14,0,6860.0
135,5.0,11.0,1,yes,2,13,14,0,7037.0
135,5.0,11.0,1,yes,2,13,14,0,7073.0
135,5.0,11.0,1,yes,2,13,14,0,8612.0
135,5.0,11.0,1,yes,2,13,14,0,8613.0
135,5.0,11.0,1,yes,2,13,14,0,9702.0
135,5.0,11.0,1,yes,2,13,14,0,9714.0
135,5.0,11.0,1,yes,2,13,14,0,9722.0
135,5.0,11.0,1,yes,2,13,14,0,9733.0
135,5.0,11.0,1,yes,2,13,14,0,9774.0
135,5.0,11.0,1,yes,2,13,14,0,14083.0
135,5.0,11.0,1,yes,2,13,14,0,14529.0
135,5.0,11.0,1,yes,2,13,14,0,14718.0
135,5.0,11.0,1,yes,2,13,14,0,14719.0
135,5.0,11.0,1,yes,2,13,14,0,14720.0
135,5.0,11.0,1,yes,2,13,14,0,14721.0
135,5.0,11.0,1,yes,2,13,14,0,14728.0
135,5.0,11.0,1,yes,2,13,14,0,16922.0
135,5.0,11.0,1,yes,2,13,14,0,6121.0
135,5.0,11.0,1,yes,2,13,14,0,6125.0
135,5.0,11.0,1,yes,2,13,14,0,6335.0
135,5.0,11.0,1,yes,2,13,14,0,6337.0
135,5.0,11.0,1,yes,2,13,14,0,6339.0
135,5.0,11.0,1,yes,2,13,14,0,6348.0
135,5.0,11.0,1,yes,2,13,14,0,6352.0
135,5.0,11.0,1,yes,2,13,14,0,6463.0
135,5.0,11.0,1,yes,2,13,14,0,6508.0
135,5.0,11.0,1,yes,2,13,14,0,6559.0
